id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
33,be2558aea3a5df767fba4600cdb96dad,2024-10-01T00:00:00,1,Ростов,2902,Петр,Новиков,7,Средство для мытья посуды,1,200
34,d09b609f8ba9daebfb44ac9b8865d1e8,2024-10-01T00:00:00,0,Москва,9711,Надежда,Павлова,7,Средство для мытья посуды,1,200
35,e1d5b81aa2891e1ae79a6fa7f5902fae,2024-10-01T00:00:00,0,Москва,7710,Анна,Павлова,6,Яблоко,3,420
36,fa4be8dc13962da2e9f1dec79a0ac94d,2024-10-01T00:00:00,2,Ярославль,8519,Снежанна,Лебедева,11,Хлеб ржаной,2,40
37,4a168518f45a70d1225a203f7f2aba94,2024-10-01T00:00:00,1,Ростов,4910,Екатерина,Орлова,0,Молоко 1%,4,400
38,030dca7eb1aad4b7ad742964ebd9cc09,2024-10-01T00:00:00,2,Ярославль,6811,Елизавета,Козлова,3,Устройство для нагревания табака Трубка Мира,2,1000
39,53e061a508eb184544b95174e6a6b6e5,2024-10-01T00:00:00,0,Москва,3311,Светлана,Волкова,2,Молоко 5%,1,150
40,5260d5ba99cf56f8150d5c2036cc5fee,2024-10-01T00:00:00,1,Ростов,4706,Сергей,Соколов,8,Лампочка LED,3,900
41,c9b326e1cfc79241d318a2a6c8da8d76,2024-10-01T00:00:00,2,Ярославль,2412,Ольга,Алексеева,2,Молоко 5%,3,450
42,7c5678bbc78668bebf48e1771456fe40,2024-10-01T00:00:00,0,Москва,13,Александра,Великая,6,Яблоко,1,140
43,a3b5b2325756d1f4bf5b8edf748428d4,2024-10-01T00:00:00,2,Ярославль,517,Александра,Лебедева,7,Средство для мытья посуды,1,200
44,08f52dd8e238004b622c4c2dfb311c89,2024-10-01T00:00:00,0,Москва,6217,Елизавета,Морозова,5,Яблоко молодильное,2,800
45,375fc810bf0a5ccc5fc5972d3bec42da,2024-10-01T00:00:00,2,Ярославль,5914,Оксана,Орлова,9,Ручка шариковая,5,225
46,5045c197c54a35f2a0cc4963fe87266b,2024-10-01T00:00:00,0,Москва,9411,Надежда,Алексеева,4,Сахар песок,5,250
47,37bf36325970ae077b0367a111dd7f42,2024-10-01T00:00:00,1,Ростов,9909,Эдуард,Новиков,7,Средство для мытья посуды,3,600
48,4ea58e08ec93c129d92c5d8701e401a2,2024-10-01T00:00:00,2,Ярославль,9507,Эдуард,Попов,10,Томаты,4,200
49,93509640814485d63ec9e122f05277d1,2024-10-01T00:00:00,0,Москва,6014,Елизавета,Великая,11,Хлеб ржаной,3,60
50,8f94436e14e2c7b1ed80830e351de831,2024-10-01T00:00:00,0,Москва,8904,Геннадий,Новиков,11,Хлеб ржаной,4,80
51,eb1ac79d99238b6391fc73244d0d2ffb,2024-10-01T00:00:00,2,Ярославль,1119,Евгения,Федорова,4,Сахар песок,4,200
52,e706fd30485dc0fcf60874516d9001a1,2024-10-01T00:00:00,0,Москва,8012,Снежанна,Великая,2,Молоко 5%,4,600
53,4877c4461acd4bbc140c6004bd26c062,2024-10-01T00:00:00,1,Ростов,1912,Евгения,Орлова,7,Средство для мытья посуды,5,1000
54,8122cd0329a112efc5fa198d9e679209,2024-10-01T00:00:00,1,Ростов,7203,Константин,Сидоров,9,Ручка шариковая,2,90
55,93b6baafbf4df677473b6da31bb90661,2024-10-01T00:00:00,2,Ярославль,5502,Александр,Попов,5,Яблоко молодильное,2,800
56,a85570d60273e2603dab9c3d79adb6c6,2024-10-01T00:00:00,2,Ярославль,2519,Ольга,Лебедева,4,Сахар песок,3,150
57,f1dcab71b3b4b4a90979467798073f0b,2024-10-01T00:00:00,1,Ростов,1117,Евгения,Федорова,2,Молоко 5%,3,450
58,f3e266bc7bf2e020585e5b9ee8968fdf,2024-10-01T00:00:00,0,Москва,6402,Алексей,Кузнецов,11,Хлеб ржаной,3,60
59,22d6739a31345c584459a5df45e92c27,2024-10-01T00:00:00,0,Москва,1516,Евгения,Лебедева,2,Молоко 5%,2,300
60,48c70e46f3a4dcd9a2c4d8e7f8d7e9af,2024-10-01T00:00:00,0,Москва,4817,Екатерина,Козлова,4,Сахар песок,5,250
61,10ca71de59e78e9cbc2302a2960bca02,2024-10-01T00:00:00,2,Ярославль,1208,Евгений,Сидоров,8,Лампочка LED,2,600
62,cbd58689b2d03072ddb0045c518345e3,2024-10-01T00:00:00,1,Ростов,8703,Геннадий,Соколов,6,Яблоко,4,560
63,72385064d8dc11ee677d9e19d35c0a6b,2024-10-01T00:00:00,1,Ростов,7118,Анна,Федорова,2,Молоко 5%,3,450
64,68cd8b9ccf25d8221170f669598bbda1,2024-10-01T00:00:00,2,Ярославль,4403,Сергей,Кузнецов,3,Устройство для нагревания табака Трубка Мира,3,1500
65,d07f10c4ff2ab109f5b65529d4ae91e9,2024-10-01T00:00:00,0,Москва,1202,Евгений,Сидоров,4,Сахар песок,3,150
66,30d8888b9e94f5cd0f95771d4c09319b,2024-10-01T00:00:00,1,Ростов,6002,Алексей,Иванов,5,Яблоко молодильное,2,800
67,0cfe4ba33d9c0d445f18091ec6b098bc,2024-10-01T00:00:00,2,Ярославль,708,Иван,Соколов,8,Лампочка LED,4,1200
68,7f3ee5d771d6adea8757a7ce1f6e5334,2024-10-01T00:00:00,1,Ростов,4901,Сергей,Новиков,5,Яблоко молодильное,2,800
69,11f155d100c231108c7820769e3e3705,2024-10-01T00:00:00,2,Ярославль,19,Александра,Великая,9,Ручка шариковая,2,90
70,27ba7649267d54a933b7a122abf64835,2024-10-01T00:00:00,1,Ростов,4401,Сергей,Кузнецов,11,Хлеб ржаной,3,60
71,c74b187c35ec6bc2612e4132fa3b3c7f,2024-10-01T00:00:00,1,Ростов,5318,Оксана,Волкова,5,Яблоко молодильное,1,400
72,fab5abaf71b00db8238fde19e62acd47,2024-10-01T00:00:00,1,Ростов,6316,Елизавета,Волкова,10,Томаты,4,200
73,ecf1af29b25dcb7014315e613ff94449,2024-10-01T00:00:00,1,Ростов,9200,Эдуард,Сидоров,6,Яблоко,3,420
74,3167a6603ae82b676f0546bae69a9e73,2024-10-01T00:00:00,2,Ярославль,7505,Константин,Попов,1,Молоко 3%,5,600
75,2ac6e8d27d46f6cf0aa6a7a6cf27ebf7,2024-10-01T00:00:00,2,Ярославль,2418,Ольга,Алексеева,1,Молоко 3%,2,240
76,63fb84802857533c3aaf0670afe9fbcf,2024-10-01T00:00:00,1,Ростов,9406,Эдуард,Кузнецов,4,Сахар песок,5,250
77,8d4ed734cd86b477ea806be3a9059b16,2024-10-01T00:00:00,1,Ростов,4704,Сергей,Соколов,6,Яблоко,5,700
78,79cae2b201898d7bdaaf64f82754a91c,2024-10-01T00:00:00,0,Москва,3201,Олег,Сидоров,0,Молоко 1%,1,100
79,55c56041e24ec65fe180e3592596b937,2024-10-01T00:00:00,2,Ярославль,7913,Анна,Орлова,2,Молоко 5%,5,750
80,dbc4c6aed07d79592e8563e30ba6611d,2024-10-01T00:00:00,2,Ярославль,3619,Светлана,Егорова,11,Хлеб ржаной,4,80
81,51dc1d785dcd035e0776b576c4f39a1b,2024-10-01T00:00:00,1,Ростов,9119,Надежда,Федорова,11,Хлеб ржаной,1,20
82,c4af03e2e12e2a840938735cdf030e4b,2024-10-01T00:00:00,2,Ярославль,8911,Снежанна,Орлова,2,Молоко 5%,3,450
83,1536b869613e161b6e9fdc48ebf2ee1d,2024-10-01T00:00:00,2,Ярославль,9705,Эдуард,Соколов,11,Хлеб ржаной,1,20
84,e428ca620a153dc186fcfcf7a3e4120c,2024-10-01T00:00:00,2,Ярославль,3703,Олег,Соколов,1,Молоко 3%,3,360
85,2c1de4cb6ae4ea92a2f987eb63e1ee36,2024-10-01T00:00:00,0,Москва,8201,Геннадий,Сидоров,1,Молоко 3%,3,360
86,1cc85d2c268f42b35dd470d6ae78471a,2024-10-01T00:00:00,2,Ярославль,9217,Надежда,Морозова,7,Средство для мытья посуды,4,800
87,1ac2cca2e4b528a1a9a9bb4eda535bb6,2024-10-01T00:00:00,2,Ярославль,9704,Эдуард,Соколов,0,Молоко 1%,4,400
88,78d9ee97fbca635da5b68b47b1c088cf,2024-10-01T00:00:00,0,Москва,514,Александра,Лебедева,8,Лампочка LED,3,900
89,be355fe532aae381871c55a1815de513,2024-10-01T00:00:00,2,Ярославль,2714,Ольга,Павлова,2,Молоко 5%,5,750
90,202ac99a53f21d59cc1b9406c8de9178,2024-10-01T00:00:00,0,Москва,8703,Геннадий,Соколов,5,Яблоко молодильное,5,2000
91,a6e949ccf0ab77d0b98aa7ebc1a22c14,2024-10-01T00:00:00,1,Ростов,6301,Алексей,Смирнов,11,Хлеб ржаной,5,100
92,8f0a249e8a0228540853f8c3e80d6ff2,2024-10-01T00:00:00,2,Ярославль,3310,Светлана,Волкова,3,Устройство для нагревания табака Трубка Мира,4,2000
93,6bb8e5c8608e7616726d6b65ebdff1d4,2024-10-01T00:00:00,2,Ярославль,1614,Евгения,Егорова,7,Средство для мытья посуды,1,200
94,c0e5abef604ae1cb88b95c77bcbd4ad9,2024-10-01T00:00:00,1,Ростов,6505,Алексей,Попов,8,Лампочка LED,3,900
95,fe5f0f149a199164a132ccf9630a3466,2024-10-01T00:00:00,2,Ярославль,2318,Ольга,Волкова,1,Молоко 3%,4,480
96,15b2e1d1c024287e1fcac19189bb580c,2024-10-01T00:00:00,0,Москва,117,Александра,Федорова,10,Томаты,4,200
97,447b62195c25e38ad1fc0aecd96989ea,2024-10-01T00:00:00,2,Ярославль,9910,Надежда,Орлова,4,Сахар песок,2,100
98,9e73f6620b8b390d0b1a4134a4bcbee1,2024-10-01T00:00:00,1,Ростов,1516,Евгения,Лебедева,1,Молоко 3%,5,600
99,9606fc2737437e04daf5652ca7168e3d,2024-10-01T00:00:00,0,Москва,6417,Елизавета,Алексеева,2,Молоко 5%,2,300
100,ccc811bbeaed6640e653c3b49e4b070e,2024-10-01T00:00:00,1,Ростов,7314,Анна,Волкова,8,Лампочка LED,5,1500
101,b10631bbb0de0561f8d079fdfe06b784,2024-10-01T00:00:00,1,Ростов,6702,Алексей,Соколов,10,Томаты,2,100
102,668abcd71e10906df6c9ab3817fd3f45,2024-10-01T00:00:00,2,Ярославль,8506,Геннадий,Попов,11,Хлеб ржаной,1,20
103,5289e708c9bfbd1d4e3ea9a5e94cd0fe,2024-10-01T00:00:00,1,Ростов,1908,Евгений,Новиков,0,Молоко 1%,5,500
104,80ba065e4fff4405cf040f62fa7f8f24,2024-10-01T00:00:00,0,Москва,6308,Алексей,Смирнов,10,Томаты,5,250
105,45f7d9e7dcf4aae098518efa5841d796,2024-10-01T00:00:00,0,Москва,2208,Петр,Сидоров,9,Ручка шариковая,4,180
106,b54bb63da7ee5f2af5ae9108bc6e5167,2024-10-01T00:00:00,2,Ярославль,9100,Эдуард,Петров,8,Лампочка LED,2,600
107,492fce5def9ae5cd72164dc30502b7e4,2024-10-01T00:00:00,0,Москва,9511,Надежда,Лебедева,5,Яблоко молодильное,1,400
108,5b7d0f70ba26fc2bfc4bd3e55f1e8503,2024-10-01T00:00:00,1,Ростов,9215,Надежда,Морозова,5,Яблоко молодильное,1,400
109,4a2161cef14483b5e6ce9e9e24f7a7cd,2024-10-01T00:00:00,2,Ярославль,8006,Геннадий,Иванов,10,Томаты,3,150
110,6f19dfaa3dc1ee1facb625b5a8c4889c,2024-10-01T00:00:00,0,Москва,5416,Оксана,Алексеева,5,Яблоко молодильное,2,800
111,6baa74ae5f873fddcb1a642a44f6cfa4,2024-10-01T00:00:00,2,Ярославль,8404,Геннадий,Кузнецов,1,Молоко 3%,4,480
112,a328552eeafa209ad479d4bea43bc4c9,2024-10-01T00:00:00,0,Москва,5118,Оксана,Федорова,3,Устройство для нагревания табака Трубка Мира,1,500
113,dbadc816d4c4d18f1623f12ecba309b5,2024-10-01T00:00:00,2,Ярославль,2801,Петр,Михайлов,2,Молоко 5%,4,600
114,d7b74f7fa0656d38e0294b67b7546ab7,2024-10-01T00:00:00,1,Ростов,9916,Надежда,Орлова,5,Яблоко молодильное,1,400
115,4f445005dd086661c32b1c17646b03c6,2024-10-01T00:00:00,1,Ростов,6012,Елизавета,Великая,1,Молоко 3%,1,120
116,434cf33417dd6f1810115bd7373b8521,2024-10-01T00:00:00,1,Ростов,6604,Алексей,Васильев,2,Молоко 5%,3,450
117,96825f9559c5be7ae25b53260b4ceaf6,2024-10-01T00:00:00,2,Ярославль,4902,Сергей,Новиков,7,Средство для мытья посуды,2,400
118,c8fda997eaed1e587c8746605089d2f2,2024-10-01T00:00:00,2,Ярославль,8110,Снежанна,Федорова,8,Лампочка LED,4,1200
119,0a0eebc927a75a963f50958717399d4b,2024-10-01T00:00:00,0,Москва,1015,Евгения,Великая,1,Молоко 3%,2,240
120,90bab3fcbca4853e88d713dcd82f7264,2024-10-01T00:00:00,1,Ростов,100,Иван,Петров,11,Хлеб ржаной,4,80
121,00405bf9980cc0694a1858d449bb78bb,2024-10-01T00:00:00,1,Ростов,6318,Елизавета,Волкова,2,Молоко 5%,5,750
122,f17be959052eb27e60ed651d62b7cc40,2024-10-01T00:00:00,1,Ростов,6419,Елизавета,Алексеева,8,Лампочка LED,3,900
123,67ad4fc5f767ac9483faeaf37b823953,2024-10-01T00:00:00,1,Ростов,6009,Алексей,Иванов,3,Устройство для нагревания табака Трубка Мира,1,500
124,c5bf5636599a3362e8158e01b1c94632,2024-10-01T00:00:00,0,Москва,3508,Олег,Попов,1,Молоко 3%,5,600
125,520452a6fd84241458be64c04c0d65e2,2024-10-01T00:00:00,1,Ростов,8213,Снежанна,Морозова,3,Устройство для нагревания табака Трубка Мира,3,1500
126,df44e88669720f1612f70c601a92dd9b,2024-10-01T00:00:00,2,Ярославль,1212,Евгения,Морозова,10,Томаты,4,200
127,4c9a90c8fe4cd1a3961a6c53659a258b,2024-10-01T00:00:00,2,Ярославль,603,Иван,Васильев,3,Устройство для нагревания табака Трубка Мира,4,2000
128,26fe6ba17469a9f6640e9e09adf0ee15,2024-10-01T00:00:00,2,Ярославль,9916,Надежда,Орлова,0,Молоко 1%,2,200
129,32694f7da9e36d72ddf69965803d7784,2024-10-01T00:00:00,2,Ярославль,3507,Олег,Попов,2,Молоко 5%,1,150
130,dfe5e8d1478310bd8f0f135637449a05,2024-10-01T00:00:00,2,Ярославль,5918,Оксана,Орлова,6,Яблоко,5,700
131,e26678b23fc8417550287595edc1ad0c,2024-10-01T00:00:00,1,Ростов,9009,Эдуард,Иванов,1,Молоко 3%,3,360
132,de7bef7abdbfad7436060d8cf7f3c326,2024-10-01T00:00:00,1,Ростов,8206,Геннадий,Сидоров,5,Яблоко молодильное,4,1600
133,0d887702a9128c273f4ade8c6aed614e,2024-10-01T00:00:00,0,Москва,4702,Сергей,Соколов,4,Сахар песок,3,150
134,85caf018b2d49792e11d57c5c5d30f5a,2024-10-01T00:00:00,2,Ярославль,8305,Геннадий,Смирнов,8,Лампочка LED,4,1200
135,0423b0058f71129f4c47608fa11293ab,2024-10-01T00:00:00,0,Москва,7612,Анна,Егорова,10,Томаты,5,250
136,b431315dc6e241a6a5d5e69ca1ee1984,2024-10-01T00:00:00,1,Ростов,5409,Александр,Кузнецов,9,Ручка шариковая,1,45
137,1d358cf9e277ca47782f668c99f47eb7,2024-10-01T00:00:00,0,Москва,207,Иван,Сидоров,5,Яблоко молодильное,3,1200
138,c31fa4c96564636984467b73d74bc399,2024-10-01T00:00:00,1,Ростов,4511,Екатерина,Лебедева,9,Ручка шариковая,4,180
139,be4611620d27e3debda3c4e611cc6649,2024-10-01T00:00:00,2,Ярославль,1308,Евгений,Смирнов,7,Средство для мытья посуды,4,800
140,42678420528b9f75f5b644ce8c9ca4a4,2024-10-01T00:00:00,0,Москва,1501,Евгений,Попов,9,Ручка шариковая,2,90
141,caabfe11c4c72e6f555699735df308f4,2024-10-01T00:00:00,0,Москва,400,Иван,Кузнецов,6,Яблоко,4,560
142,1b86af8132a083722a9d00a3dfd8e7b0,2024-10-01T00:00:00,0,Москва,710,Александра,Павлова,11,Хлеб ржаной,1,20
143,a992c7794df0552d01050104ecf0ba20,2024-10-01T00:00:00,0,Москва,9300,Эдуард,Смирнов,2,Молоко 5%,5,750
144,ff03b633f8cd84246cdf6791cee49d17,2024-10-01T00:00:00,2,Ярославль,5609,Александр,Васильев,11,Хлеб ржаной,5,100
145,6ea54e8c8c8de2474344c5a5394fe401,2024-10-01T00:00:00,0,Москва,8205,Геннадий,Сидоров,10,Томаты,5,250
146,adc6d5b717e2b6171d8bad2f5fdec1a2,2024-10-01T00:00:00,0,Москва,811,Александра,Козлова,2,Молоко 5%,1,150
147,d60caf40cd7ea3e9dc23ad08c11f3314,2024-10-01T00:00:00,2,Ярославль,5303,Александр,Смирнов,4,Сахар песок,3,150
148,b3d17e389740c6d2c1b6b1ff0056124f,2024-10-01T00:00:00,1,Ростов,6313,Елизавета,Волкова,7,Средство для мытья посуды,1,200
149,55228977485696b7b813fbdb72bf8da0,2024-10-01T00:00:00,0,Москва,9806,Эдуард,Михайлов,0,Молоко 1%,3,300
150,c0f28b70c098f236086f519f0445899d,2024-10-01T00:00:00,2,Ярославль,4109,Сергей,Петров,8,Лампочка LED,1,300
151,7aec6aa0d9d826da7ae9fd148dc50666,2024-10-01T00:00:00,2,Ярославль,3314,Светлана,Волкова,2,Молоко 5%,1,150
152,045c1048ab1533dd6d23b66dec05d617,2024-10-01T00:00:00,0,Москва,9306,Эдуард,Смирнов,10,Томаты,5,250
153,fcc397971041ef072449ae3ad05ec9e9,2024-10-01T00:00:00,1,Ростов,3707,Олег,Соколов,11,Хлеб ржаной,2,40
154,a2b226ce1d2e205c9b03edd479c0c090,2024-10-01T00:00:00,0,Москва,2212,Ольга,Морозова,4,Сахар песок,5,250
155,1b69b378489c857b1f3fa872e45ce77d,2024-10-01T00:00:00,2,Ярославль,2901,Петр,Новиков,10,Томаты,1,50
156,2831a8f5c7ca8dc56ac7815acf739158,2024-10-01T00:00:00,2,Ярославль,1915,Евгения,Орлова,10,Томаты,1,50
157,7366d345bc93563af2f0b0e63801ffd2,2024-10-01T00:00:00,2,Ярославль,9717,Надежда,Павлова,1,Молоко 3%,1,120
158,706b24191aabb3cdf15c7c829bd31d12,2024-10-01T00:00:00,1,Ростов,3608,Олег,Васильев,1,Молоко 3%,5,600
159,76019096924b35db9dac7da20995c916,2024-10-01T00:00:00,1,Ростов,8409,Геннадий,Кузнецов,3,Устройство для нагревания табака Трубка Мира,2,1000
160,678f874c3323b158da4d73a0769fec16,2024-10-01T00:00:00,0,Москва,3602,Олег,Васильев,1,Молоко 3%,4,480
161,e896ede56797db3e2673bb30ae1ed1a4,2024-10-01T00:00:00,0,Москва,4304,Сергей,Смирнов,0,Молоко 1%,5,500
162,917f006be5a400a51db55a67d3f9854d,2024-10-01T00:00:00,1,Ростов,4012,Екатерина,Великая,1,Молоко 3%,4,480
163,d6024c12e3838f7529cb01b2149f51fb,2024-10-01T00:00:00,1,Ростов,3418,Светлана,Алексеева,10,Томаты,4,200
164,cad7f6a82a5c4cfb90c2578a7832b7fd,2024-10-01T00:00:00,0,Москва,1515,Евгения,Лебедева,1,Молоко 3%,4,480
165,30c14203513984a2dfbd74e529c5fcc0,2024-10-01T00:00:00,0,Москва,9018,Надежда,Великая,7,Средство для мытья посуды,1,200
166,32f6e29111b1ccbc595d60a8b09f96c9,2024-10-01T00:00:00,1,Ростов,7902,Константин,Новиков,0,Молоко 1%,2,200
167,74df2d16bfd56f8563258eeaf70baba6,2024-10-01T00:00:00,2,Ярославль,418,Александра,Алексеева,7,Средство для мытья посуды,3,600
168,3496727dede4b5a47028f160c8875ae0,2024-10-01T00:00:00,0,Москва,7213,Анна,Морозова,11,Хлеб ржаной,3,60
169,5478bd0e30e52b90cbcc10f5f5637b2e,2024-10-01T00:00:00,2,Ярославль,8014,Снежанна,Великая,4,Сахар песок,1,50
170,d243d98f823794a87f9e62b9b0bb0f4d,2024-10-01T00:00:00,0,Москва,6813,Елизавета,Козлова,2,Молоко 5%,3,450
171,ac1575dea155080b3539e1f297e6f6c6,2024-10-01T00:00:00,2,Ярославль,2009,Петр,Иванов,4,Сахар песок,3,150
172,b9d7704017401bb497313c980006b2b8,2024-10-01T00:00:00,2,Ярославль,2109,Петр,Петров,9,Ручка шариковая,2,90
173,35536457a3ca9e599ac63d1a5906251f,2024-10-01T00:00:00,2,Ярославль,2201,Петр,Сидоров,10,Томаты,1,50
174,d22239f76bdc503c88ee70703593137d,2024-10-01T00:00:00,2,Ярославль,1702,Евгений,Соколов,3,Устройство для нагревания табака Трубка Мира,5,2500
175,a12a297b7de6a43def0e4dedba2aea22,2024-10-01T00:00:00,0,Москва,117,Александра,Федорова,9,Ручка шариковая,5,225
176,3a55f5da7e3ff3148502bcabad8dd4bd,2024-10-01T00:00:00,2,Ярославль,512,Александра,Лебедева,9,Ручка шариковая,3,135
177,9ac46a9829760e853f9b5a72288009c6,2024-10-01T00:00:00,2,Ярославль,5309,Александр,Смирнов,9,Ручка шариковая,2,90
178,4ff9795042ddcf4ed4ba4db6e424d05c,2024-10-01T00:00:00,1,Ростов,4918,Екатерина,Орлова,2,Молоко 5%,2,300
179,1b3a068f3832a1ec44cedb3a63b34469,2024-10-01T00:00:00,1,Ростов,4311,Екатерина,Волкова,10,Томаты,5,250
180,109025531e89d50b115a971a61f1e653,2024-10-01T00:00:00,1,Ростов,8419,Снежанна,Алексеева,5,Яблоко молодильное,2,800
181,20860760322af62128dc568c79c8e8b2,2024-10-01T00:00:00,0,Москва,5101,Александр,Петров,1,Молоко 3%,4,480
182,90d806efbe06567ae98aa5185ad565d6,2024-10-01T00:00:00,0,Москва,4618,Екатерина,Егорова,5,Яблоко молодильное,1,400
183,6267ccf2a9506161ec46a8c67be4754c,2024-10-01T00:00:00,1,Ростов,3613,Светлана,Егорова,4,Сахар песок,2,100
184,54d9a18d54e83e442721f4a14f898ad7,2024-10-01T00:00:00,1,Ростов,9713,Надежда,Павлова,10,Томаты,4,200
185,e30fc2f51ae39bf0e6184f3d92151fff,2024-10-01T00:00:00,1,Ростов,1202,Евгений,Сидоров,2,Молоко 5%,3,450
186,e1b263335d23861fadc3602abbe234d8,2024-10-01T00:00:00,2,Ярославль,9812,Надежда,Козлова,4,Сахар песок,1,50
187,2849c8afb8bcee76f9ab4ce34918cc14,2024-10-01T00:00:00,1,Ростов,5711,Оксана,Павлова,9,Ручка шариковая,5,225
188,5ef8ef46c47f9d69442552c1749428aa,2024-10-01T00:00:00,2,Ярославль,7806,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,1,500
189,24f8974b285cd0c3fd43e0e1b23c8939,2024-10-01T00:00:00,2,Ярославль,9400,Эдуард,Кузнецов,9,Ручка шариковая,1,45
190,5b2eeb0a6febb679cb19394cb0572996,2024-10-01T00:00:00,1,Ростов,4912,Екатерина,Орлова,9,Ручка шариковая,5,225
191,10fe39223c25f79a1defdc1b2d725dd7,2024-10-01T00:00:00,0,Москва,8304,Геннадий,Смирнов,11,Хлеб ржаной,5,100
