id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
77,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
78,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
79,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
80,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
81,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
82,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
83,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
84,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
85,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
86,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
87,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
88,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
89,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
90,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
91,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
92,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
93,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
94,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
95,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
96,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
97,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
98,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
99,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
100,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
101,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
102,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
103,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
104,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
105,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
106,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
107,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
108,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
109,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
110,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
111,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
112,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
113,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
114,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
115,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
116,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
117,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
118,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
119,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
120,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
121,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
122,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
123,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
124,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
125,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
126,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
127,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
128,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
129,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
130,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
131,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
132,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
133,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
134,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
135,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
136,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
137,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
138,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
139,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
140,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
141,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
142,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
143,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
144,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
145,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
146,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
147,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
148,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
149,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
150,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
151,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
152,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
153,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
154,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
155,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
156,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
157,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
158,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
159,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
160,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
161,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
162,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
163,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
164,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
165,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
166,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
167,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
168,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
169,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
170,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
171,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
172,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
173,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
174,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
175,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
176,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
177,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
178,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
179,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
180,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
181,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
182,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
183,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
184,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
185,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
186,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
187,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
188,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
189,025f5f7ccc720b6dc3dbebdf7e0a46f4,2024-09-08T00:00:00,2,Ярославль,314,Александра,Волкова,0,Молоко 1%,5,500
190,21b84b1bea19df1a6fcc2909e3de9121,2024-09-08T00:00:00,1,Ростов,2511,Ольга,Лебедева,2,Молоко 5%,3,450
191,476966f3946a17aa4ce8906ed44a6726,2024-09-08T00:00:00,0,Москва,4001,Сергей,Иванов,2,Молоко 5%,2,300
